Id Cuenta;Marca;Nombre;Cantidad;precioCompra;precioVenta;tipoPedido;;;
2372;Marca_2;Producto_204;1;1.12003004E7;1.12003004E7;VENTA;;;
1413;Marca_2;Producto_3554;10;1.12003004E7;1.12003004E7;VENTA;;;
2056;Marca_5;Producto_1425;5;1.12003004E7;1.12003004E7;ALTA;;;
2273;Marca_2;Producto_3718;2;1.12003004E7;1.12003004E7;VENTA;;;
571;Marca_3;Producto_3077;52;1.12003004E7;1.12003004E7;ALTA;;;
1118;Marca_2;Producto_1102;2;1.12003004E7;1.12003004E7;ALTA;;;
3106;Marca_1;Producto_4119;58;1.12003004E7;1.12003004E7;ALTA;;;
644;Marca_1;Producto_1275;7;1.12003004E7;1.12003004E7;COMPRA;;;
3130;Marca_2;Producto_180;15;1.12003004E7;1.12003004E7;COMPRA;;;
2675;Marca_4;Producto_1243;2;1.12003004E7;1.12003004E7;BAJA;;;
1372;Marca_4;Producto_4670;51;1.12003004E7;1.12003004E7;ALTA;;;
2172;Marca_5;Producto_4489;94;1.12003004E7;1.12003004E7;ALTA;;;
1305;Marca_4;Producto_47;29;1.12003004E7;1.12003004E7;COMPRA;;;
2881;Marca_3;Producto_3044;23;1.12003004E7;1.12003004E7;VENTA;;;
3826;Marca_3;Producto_2102;65;1.12003004E7;1.12003004E7;ALTA;;;
626;Marca_1;Producto_276;1;1.12003004E7;1.12003004E7;ALTA;;;
3302;Marca_2;Producto_2867;42;1.12003004E7;1.12003004E7;VENTA;;;
3377;Marca_3;Producto_2294;7;1.12003004E7;1.12003004E7;BAJA;;;
1655;Marca_3;Producto_2482;52;1.12003004E7;1.12003004E7;COMPRA;;;
3519;Marca_2;Producto_815;36;1.12003004E7;1.12003004E7;COMPRA;;;
1111;Marca_3;Producto_976;2;1.12003004E7;1.12003004E7;BAJA;;;
2336;Marca_2;Producto_4088;1;1.12003004E7;1.12003004E7;VENTA;;;
3303;Marca_3;Producto_4028;18;1.12003004E7;1.12003004E7;ALTA;;;
1848;Marca_4;Producto_2894;33;1.12003004E7;1.12003004E7;ALTA;;;
995;Marca_2;Producto_350;32;1.12003004E7;1.12003004E7;COMPRA;;;
756;Marca_2;Producto_3624;11;1.12003004E7;1.12003004E7;COMPRA;;;
2217;Marca_5;Producto_3821;93;1.12003004E7;1.12003004E7;BAJA;;;
449;Marca_4;Producto_4277;95;1.12003004E7;1.12003004E7;ALTA;;;
1745;Marca_3;Producto_4004;47;1.12003004E7;1.12003004E7;VENTA;;;
2345;Marca_2;Producto_314;15;1.12003004E7;1.12003004E7;BAJA;;;
3114;Marca_1;Producto_1584;1;1.12003004E7;1.12003004E7;ALTA;;;
3074;Marca_4;Producto_2791;11;1.12003004E7;1.12003004E7;COMPRA;;;
1623;Marca_3;Producto_630;33;1.12003004E7;1.12003004E7;ALTA;;;
2844;Marca_5;Producto_4882;35;1.12003004E7;1.12003004E7;BAJA;;;
1912;Marca_3;Producto_734;8;1.12003004E7;1.12003004E7;ALTA;;;
2603;Marca_4;Producto_3937;11;1.12003004E7;1.12003004E7;BAJA;;;
2020;Marca_2;Producto_1799;4;1.12003004E7;1.12003004E7;ALTA;;;
2238;Marca_1;Producto_2299;9;1.12003004E7;1.12003004E7;ALTA;;;
3900;Marca_4;Producto_2719;5;1.12003004E7;1.12003004E7;VENTA;;;
2993;Marca_3;Producto_4096;44;1.12003004E7;1.12003004E7;ALTA;;;
2077;Marca_1;Producto_3893;6;1.12003004E7;1.12003004E7;BAJA;;;
1053;Marca_4;Producto_3774;12;1.12003004E7;1.12003004E7;ALTA;;;
3712;Marca_2;Producto_1937;13;1.12003004E7;1.12003004E7;ALTA;;;
74;Marca_5;Producto_113;4;1.12003004E7;1.12003004E7;COMPRA;;;
1227;Marca_4;Producto_484;6;1.12003004E7;1.12003004E7;BAJA;;;
2982;Marca_4;Producto_2832;27;1.12003004E7;1.12003004E7;COMPRA;;;
2469;Marca_5;Producto_4303;33;1.12003004E7;1.12003004E7;ALTA;;;
3092;Marca_3;Producto_4168;28;1.12003004E7;1.12003004E7;BAJA;;;
3831;Marca_4;Producto_2581;14;1.12003004E7;1.12003004E7;COMPRA;;;
2312;Marca_2;Producto_1809;18;1.12003004E7;1.12003004E7;ALTA;;;
3570;Marca_3;Producto_3622;49;1.12003004E7;1.12003004E7;BAJA;;;
222;Marca_1;Producto_3992;13;1.12003004E7;1.12003004E7;BAJA;;;
2644;Marca_2;Producto_4215;2;1.12003004E7;1.12003004E7;VENTA;;;
2383;Marca_4;Producto_560;43;1.12003004E7;1.12003004E7;VENTA;;;
3202;Marca_1;Producto_447;10;1.12003004E7;1.12003004E7;ALTA;;;
2221;Marca_2;Producto_4803;65;1.12003004E7;1.12003004E7;ALTA;;;
724;Marca_2;Producto_2021;1;1.12003004E7;1.12003004E7;VENTA;;;
1330;Marca_3;Producto_3030;33;1.12003004E7;1.12003004E7;BAJA;;;
2917;Marca_1;Producto_792;5;1.12003004E7;1.12003004E7;BAJA;;;
1344;Marca_5;Producto_4610;4;1.12003004E7;1.12003004E7;ALTA;;;
1407;Marca_4;Producto_766;3;1.12003004E7;1.12003004E7;BAJA;;;
1268;Marca_5;Producto_4194;16;1.12003004E7;1.12003004E7;BAJA;;;
3011;Marca_4;Producto_4926;8;1.12003004E7;1.12003004E7;VENTA;;;
324;Marca_5;Producto_810;29;1.12003004E7;1.12003004E7;VENTA;;;
974;Marca_1;Producto_1491;32;1.12003004E7;1.12003004E7;COMPRA;;;
3404;Marca_1;Producto_2880;3;1.12003004E7;1.12003004E7;VENTA;;;
819;Marca_2;Producto_4934;30;1.12003004E7;1.12003004E7;ALTA;;;
3291;Marca_1;Producto_4066;24;1.12003004E7;1.12003004E7;BAJA;;;
436;Marca_3;Producto_976;4;1.12003004E7;1.12003004E7;ALTA;;;
3468;Marca_4;Producto_4913;17;1.12003004E7;1.12003004E7;ALTA;;;
2777;Marca_5;Producto_1746;16;1.12003004E7;1.12003004E7;BAJA;;;
661;Marca_2;Producto_464;18;1.12003004E7;1.12003004E7;ALTA;;;
1332;Marca_2;Producto_4794;92;1.12003004E7;1.12003004E7;ALTA;;;
1180;Marca_5;Producto_2607;6;1.12003004E7;1.12003004E7;ALTA;;;
3371;Marca_1;Producto_2218;54;1.12003004E7;1.12003004E7;VENTA;;;
2994;Marca_5;Producto_545;63;1.12003004E7;1.12003004E7;COMPRA;;;
2753;Marca_1;Producto_1057;7;1.12003004E7;1.12003004E7;ALTA;;;
807;Marca_4;Producto_1713;25;1.12003004E7;1.12003004E7;ALTA;;;
315;Marca_4;Producto_4738;28;1.12003004E7;1.12003004E7;BAJA;;;
985;Marca_5;Producto_4919;85;1.12003004E7;1.12003004E7;BAJA;;;
920;Marca_2;Producto_2798;1;1.12003004E7;1.12003004E7;ALTA;;;
1109;Marca_1;Producto_37;54;1.12003004E7;1.12003004E7;BAJA;;;
3507;Marca_5;Producto_1635;8;1.12003004E7;1.12003004E7;COMPRA;;;
160;Marca_2;Producto_4386;4;1.12003004E7;1.12003004E7;VENTA;;;
1649;Marca_5;Producto_3856;53;1.12003004E7;1.12003004E7;VENTA;;;
2347;Marca_1;Producto_569;46;1.12003004E7;1.12003004E7;BAJA;;;
2019;Marca_1;Producto_4093;24;1.12003004E7;1.12003004E7;ALTA;;;
2645;Marca_1;Producto_353;8;1.12003004E7;1.12003004E7;COMPRA;;;
1897;Marca_5;Producto_2060;5;1.12003004E7;1.12003004E7;BAJA;;;
1842;Marca_2;Producto_2453;1;1.12003004E7;1.12003004E7;BAJA;;;
907;Marca_4;Producto_2574;24;1.12003004E7;1.12003004E7;COMPRA;;;
1558;Marca_2;Producto_2341;29;1.12003004E7;1.12003004E7;ALTA;;;
2553;Marca_5;Producto_1242;8;1.12003004E7;1.12003004E7;ALTA;;;
3796;Marca_5;Producto_1922;21;1.12003004E7;1.12003004E7;VENTA;;;
374;Marca_4;Producto_4793;1;1.12003004E7;1.12003004E7;ALTA;;;
413;Marca_4;Producto_507;3;1.12003004E7;1.12003004E7;VENTA;;;
909;Marca_2;Producto_2610;28;1.12003004E7;1.12003004E7;ALTA;;;
1641;Marca_5;Producto_2979;24;1.12003004E7;1.12003004E7;COMPRA;;;
3515;Marca_3;Producto_4429;1;1.12003004E7;1.12003004E7;ALTA;;;
1843;Marca_2;Producto_3745;27;1.12003004E7;1.12003004E7;ALTA;;;
257;Marca_5;Producto_4235;3;1.12003004E7;1.12003004E7;COMPRA;;;
2078;Marca_2;Producto_855;1;1.12003004E7;1.12003004E7;ALTA;;;
2267;Marca_2;Producto_1278;9;1.12003004E7;1.12003004E7;BAJA;;;
3129;Marca_4;Producto_3268;13;1.12003004E7;1.12003004E7;ALTA;;;
1587;Marca_2;Producto_3867;7;1.12003004E7;1.12003004E7;BAJA;;;
1469;Marca_4;Producto_752;74;1.12003004E7;1.12003004E7;COMPRA;;;
2520;Marca_5;Producto_379;52;1.12003004E7;1.12003004E7;ALTA;;;
3022;Marca_4;Producto_1675;37;1.12003004E7;1.12003004E7;ALTA;;;
150;Marca_5;Producto_544;29;1.12003004E7;1.12003004E7;ALTA;;;
1774;Marca_1;Producto_2597;48;1.12003004E7;1.12003004E7;ALTA;;;
3871;Marca_1;Producto_3878;49;1.12003004E7;1.12003004E7;ALTA;;;
1582;Marca_2;Producto_3611;4;1.12003004E7;1.12003004E7;COMPRA;;;
1053;Marca_1;Producto_4500;12;1.12003004E7;1.12003004E7;ALTA;;;
1515;Marca_5;Producto_245;6;1.12003004E7;1.12003004E7;ALTA;;;
2638;Marca_1;Producto_1170;24;1.12003004E7;1.12003004E7;ALTA;;;
2541;Marca_1;Producto_2822;7;1.12003004E7;1.12003004E7;BAJA;;;
2489;Marca_2;Producto_2262;45;1.12003004E7;1.12003004E7;BAJA;;;
960;Marca_2;Producto_1123;47;1.12003004E7;1.12003004E7;ALTA;;;
2083;Marca_3;Producto_2251;13;1.12003004E7;1.12003004E7;ALTA;;;
2944;Marca_1;Producto_653;6;1.12003004E7;1.12003004E7;ALTA;;;
1162;Marca_4;Producto_1192;13;1.12003004E7;1.12003004E7;ALTA;;;
3423;Marca_1;Producto_1384;34;1.12003004E7;1.12003004E7;BAJA;;;
771;Marca_5;Producto_3618;6;1.12003004E7;1.12003004E7;COMPRA;;;
2855;Marca_1;Producto_2122;57;1.12003004E7;1.12003004E7;ALTA;;;
2402;Marca_4;Producto_2199;1;1.12003004E7;1.12003004E7;VENTA;;;
1146;Marca_2;Producto_3551;7;1.12003004E7;1.12003004E7;ALTA;;;
1935;Marca_1;Producto_400;3;1.12003004E7;1.12003004E7;ALTA;;;
2464;Marca_5;Producto_281;54;1.12003004E7;1.12003004E7;ALTA;;;
2388;Marca_1;Producto_1830;42;1.12003004E7;1.12003004E7;VENTA;;;
1719;Marca_4;Producto_836;25;1.12003004E7;1.12003004E7;BAJA;;;
1597;Marca_3;Producto_1894;2;1.12003004E7;1.12003004E7;ALTA;;;
3618;Marca_2;Producto_3558;36;1.12003004E7;1.12003004E7;ALTA;;;
570;Marca_2;Producto_3026;1;1.12003004E7;1.12003004E7;BAJA;;;
2278;Marca_5;Producto_3652;66;1.12003004E7;1.12003004E7;ALTA;;;
3531;Marca_1;Producto_4635;33;1.12003004E7;1.12003004E7;BAJA;;;
1667;Marca_2;Producto_1092;10;1.12003004E7;1.12003004E7;ALTA;;;
2002;Marca_4;Producto_4486;57;1.12003004E7;1.12003004E7;ALTA;;;
3886;Marca_5;Producto_3895;28;1.12003004E7;1.12003004E7;COMPRA;;;
1691;Marca_5;Producto_970;1;1.12003004E7;1.12003004E7;BAJA;;;
3120;Marca_4;Producto_3182;1;1.12003004E7;1.12003004E7;VENTA;;;
396;Marca_5;Producto_3792;29;1.12003004E7;1.12003004E7;BAJA;;;
1002;Marca_1;Producto_4370;11;1.12003004E7;1.12003004E7;COMPRA;;;
613;Marca_5;Producto_3155;3;1.12003004E7;1.12003004E7;BAJA;;;
3373;Marca_3;Producto_4406;54;1.12003004E7;1.12003004E7;ALTA;;;
1762;Marca_3;Producto_284;17;1.12003004E7;1.12003004E7;ALTA;;;
2006;Marca_1;Producto_109;45;1.12003004E7;1.12003004E7;VENTA;;;
1632;Marca_2;Producto_2950;1;1.12003004E7;1.12003004E7;BAJA;;;
2910;Marca_5;Producto_2527;21;1.12003004E7;1.12003004E7;VENTA;;;
3086;Marca_1;Producto_759;5;1.12003004E7;1.12003004E7;VENTA;;;
3979;Marca_5;Producto_4866;61;1.12003004E7;1.12003004E7;COMPRA;;;
852;Marca_4;Producto_3592;40;1.12003004E7;1.12003004E7;ALTA;;;
1210;Marca_1;Producto_2385;6;1.12003004E7;1.12003004E7;ALTA;;;
1667;Marca_5;Producto_4847;50;1.12003004E7;1.12003004E7;BAJA;;;
2077;Marca_5;Producto_3896;59;1.12003004E7;1.12003004E7;ALTA;;;
1353;Marca_3;Producto_3382;42;1.12003004E7;1.12003004E7;ALTA;;;
1611;Marca_3;Producto_3123;14;1.12003004E7;1.12003004E7;ALTA;;;
2960;Marca_2;Producto_2563;45;1.12003004E7;1.12003004E7;ALTA;;;
2500;Marca_5;Producto_319;2;1.12003004E7;1.12003004E7;ALTA;;;
1538;Marca_4;Producto_763;26;1.12003004E7;1.12003004E7;VENTA;;;
3431;Marca_3;Producto_486;73;1.12003004E7;1.12003004E7;ALTA;;;
1807;Marca_5;Producto_3025;55;1.12003004E7;1.12003004E7;ALTA;;;
3074;Marca_3;Producto_581;4;1.12003004E7;1.12003004E7;BAJA;;;
1594;Marca_4;Producto_4031;51;1.12003004E7;1.12003004E7;VENTA;;;
3040;Marca_4;Producto_2958;20;1.12003004E7;1.12003004E7;COMPRA;;;
2431;Marca_4;Producto_3004;30;1.12003004E7;1.12003004E7;VENTA;;;
123;Marca_3;Producto_2155;49;1.12003004E7;1.12003004E7;VENTA;;;
1850;Marca_1;Producto_4698;8;1.12003004E7;1.12003004E7;ALTA;;;
2857;Marca_2;Producto_1666;3;1.12003004E7;1.12003004E7;BAJA;;;
1802;Marca_4;Producto_2319;29;1.12003004E7;1.12003004E7;ALTA;;;
25;Marca_1;Producto_3009;51;1.12003004E7;1.12003004E7;VENTA;;;
2676;Marca_3;Producto_4749;65;1.12003004E7;1.12003004E7;ALTA;;;
1462;Marca_2;Producto_165;35;1.12003004E7;1.12003004E7;BAJA;;;
2287;Marca_2;Producto_2103;9;1.12003004E7;1.12003004E7;COMPRA;;;
759;Marca_5;Producto_280;31;1.12003004E7;1.12003004E7;COMPRA;;;
3633;Marca_5;Producto_2830;17;1.12003004E7;1.12003004E7;ALTA;;;
3455;Marca_1;Producto_4990;66;1.12003004E7;1.12003004E7;BAJA;;;
1607;Marca_5;Producto_1120;2;1.12003004E7;1.12003004E7;BAJA;;;
714;Marca_2;Producto_4638;2;1.12003004E7;1.12003004E7;ALTA;;;
1072;Marca_3;Producto_1317;52;1.12003004E7;1.12003004E7;ALTA;;;
2017;Marca_2;Producto_965;12;1.12003004E7;1.12003004E7;ALTA;;;
1424;Marca_1;Producto_3608;77;1.12003004E7;1.12003004E7;COMPRA;;;
2698;Marca_4;Producto_1455;79;1.12003004E7;1.12003004E7;VENTA;;;
3056;Marca_5;Producto_4554;1;1.12003004E7;1.12003004E7;COMPRA;;;
1911;Marca_3;Producto_3235;34;1.12003004E7;1.12003004E7;COMPRA;;;
269;Marca_4;Producto_2973;4;1.12003004E7;1.12003004E7;BAJA;;;
2881;Marca_2;Producto_3057;14;1.12003004E7;1.12003004E7;ALTA;;;
3281;Marca_5;Producto_2711;27;1.12003004E7;1.12003004E7;COMPRA;;;
466;Marca_2;Producto_1123;5;1.12003004E7;1.12003004E7;BAJA;;;
1619;Marca_4;Producto_3008;1;1.12003004E7;1.12003004E7;BAJA;;;
1292;Marca_1;Producto_104;19;1.12003004E7;1.12003004E7;VENTA;;;
2251;Marca_1;Producto_4389;1;1.12003004E7;1.12003004E7;VENTA;;;
3237;Marca_5;Producto_1811;27;1.12003004E7;1.12003004E7;BAJA;;;
515;Marca_4;Producto_1289;10;1.12003004E7;1.12003004E7;BAJA;;;
787;Marca_4;Producto_1108;26;1.12003004E7;1.12003004E7;ALTA;;;
1725;Marca_2;Producto_3314;16;1.12003004E7;1.12003004E7;VENTA;;;
3805;Marca_1;Producto_3590;32;1.12003004E7;1.12003004E7;BAJA;;;
984;Marca_2;Producto_2182;4;1.12003004E7;1.12003004E7;VENTA;;;
3589;Marca_2;Producto_755;36;1.12003004E7;1.12003004E7;VENTA;;;
1635;Marca_1;Producto_903;28;1.12003004E7;1.12003004E7;BAJA;;;
890;Marca_3;Producto_3135;5;1.12003004E7;1.12003004E7;ALTA;;;
2189;Marca_4;Producto_651;95;1.12003004E7;1.12003004E7;ALTA;;;
321;Marca_5;Producto_3672;81;1.12003004E7;1.12003004E7;BAJA;;;
2631;Marca_4;Producto_2412;14;1.12003004E7;1.12003004E7;COMPRA;;;
367;Marca_1;Producto_1588;9;1.12003004E7;1.12003004E7;ALTA;;;
625;Marca_2;Producto_92;5;1.12003004E7;1.12003004E7;BAJA;;;
2313;Marca_4;Producto_2196;20;1.12003004E7;1.12003004E7;ALTA;;;
2796;Marca_5;Producto_2226;1;1.12003004E7;1.12003004E7;VENTA;;;
117;Marca_1;Producto_430;19;1.12003004E7;1.12003004E7;ALTA;;;
1705;Marca_5;Producto_4394;58;1.12003004E7;1.12003004E7;BAJA;;;
111;Marca_3;Producto_1914;2;1.12003004E7;1.12003004E7;BAJA;;;
3633;Marca_3;Producto_1141;12;1.12003004E7;1.12003004E7;COMPRA;;;
1092;Marca_3;Producto_2701;36;1.12003004E7;1.12003004E7;VENTA;;;
629;Marca_5;Producto_1501;75;1.12003004E7;1.12003004E7;VENTA;;;
2491;Marca_2;Producto_4747;14;1.12003004E7;1.12003004E7;BAJA;;;
3238;Marca_2;Producto_3211;28;1.12003004E7;1.12003004E7;ALTA;;;
656;Marca_3;Producto_1578;47;1.12003004E7;1.12003004E7;COMPRA;;;
3842;Marca_2;Producto_3714;31;1.12003004E7;1.12003004E7;ALTA;;;
3001;Marca_3;Producto_3188;25;1.12003004E7;1.12003004E7;BAJA;;;
1483;Marca_2;Producto_106;4;1.12003004E7;1.12003004E7;ALTA;;;
817;Marca_2;Producto_1933;4;1.12003004E7;1.12003004E7;BAJA;;;
2873;Marca_5;Producto_1031;2;1.12003004E7;1.12003004E7;COMPRA;;;
2552;Marca_5;Producto_1444;79;1.12003004E7;1.12003004E7;COMPRA;;;
3802;Marca_4;Producto_1215;92;1.12003004E7;1.12003004E7;BAJA;;;
3219;Marca_5;Producto_3486;38;1.12003004E7;1.12003004E7;ALTA;;;
254;Marca_2;Producto_3555;35;1.12003004E7;1.12003004E7;VENTA;;;
977;Marca_5;Producto_2694;6;1.12003004E7;1.12003004E7;BAJA;;;
1918;Marca_1;Producto_563;3;1.12003004E7;1.12003004E7;BAJA;;;
418;Marca_5;Producto_2265;13;1.12003004E7;1.12003004E7;VENTA;;;
3813;Marca_2;Producto_3211;8;1.12003004E7;1.12003004E7;VENTA;;;
1328;Marca_1;Producto_3433;15;1.12003004E7;1.12003004E7;BAJA;;;
1230;Marca_5;Producto_2473;72;1.12003004E7;1.12003004E7;ALTA;;;
1486;Marca_1;Producto_3949;38;1.12003004E7;1.12003004E7;BAJA;;;
2841;Marca_1;Producto_587;50;1.12003004E7;1.12003004E7;ALTA;;;
2218;Marca_5;Producto_2979;10;1.12003004E7;1.12003004E7;ALTA;;;
1613;Marca_2;Producto_112;55;1.12003004E7;1.12003004E7;ALTA;;;
3575;Marca_2;Producto_916;2;1.12003004E7;1.12003004E7;COMPRA;;;
2095;Marca_5;Producto_3341;10;1.12003004E7;1.12003004E7;COMPRA;;;
2913;Marca_3;Producto_3100;41;1.12003004E7;1.12003004E7;ALTA;;;
3312;Marca_5;Producto_1485;41;1.12003004E7;1.12003004E7;ALTA;;;
2302;Marca_5;Producto_4621;20;1.12003004E7;1.12003004E7;VENTA;;;
50;Marca_3;Producto_2904;22;1.12003004E7;1.12003004E7;COMPRA;;;
3865;Marca_2;Producto_4174;26;1.12003004E7;1.12003004E7;ALTA;;;
1721;Marca_5;Producto_2012;25;1.12003004E7;1.12003004E7;BAJA;;;
3514;Marca_1;Producto_954;85;1.12003004E7;1.12003004E7;COMPRA;;;
2542;Marca_3;Producto_1998;47;1.12003004E7;1.12003004E7;BAJA;;;
3084;Marca_4;Producto_4501;15;1.12003004E7;1.12003004E7;ALTA;;;
2374;Marca_2;Producto_2755;2;1.12003004E7;1.12003004E7;COMPRA;;;
1243;Marca_5;Producto_781;11;1.12003004E7;1.12003004E7;COMPRA;;;
2584;Marca_4;Producto_2254;8;1.12003004E7;1.12003004E7;ALTA;;;
1107;Marca_1;Producto_2097;1;1.12003004E7;1.12003004E7;VENTA;;;
3748;Marca_5;Producto_2234;48;1.12003004E7;1.12003004E7;BAJA;;;
1995;Marca_1;Producto_4459;14;1.12003004E7;1.12003004E7;ALTA;;;
1419;Marca_4;Producto_1456;14;1.12003004E7;1.12003004E7;ALTA;;;
1822;Marca_1;Producto_4600;30;1.12003004E7;1.12003004E7;VENTA;;;
3604;Marca_4;Producto_3588;17;1.12003004E7;1.12003004E7;BAJA;;;
2791;Marca_2;Producto_2710;86;1.12003004E7;1.12003004E7;BAJA;;;
1646;Marca_4;Producto_2186;18;1.12003004E7;1.12003004E7;COMPRA;;;
3115;Marca_1;Producto_1532;31;1.12003004E7;1.12003004E7;ALTA;;;
1345;Marca_3;Producto_3064;26;1.12003004E7;1.12003004E7;ALTA;;;
1753;Marca_4;Producto_48;70;1.12003004E7;1.12003004E7;BAJA;;;
2131;Marca_1;Producto_1777;39;1.12003004E7;1.12003004E7;ALTA;;;
3204;Marca_3;Producto_2148;88;1.12003004E7;1.12003004E7;BAJA;;;
2475;Marca_4;Producto_4020;70;1.12003004E7;1.12003004E7;BAJA;;;
1081;Marca_3;Producto_2255;4;1.12003004E7;1.12003004E7;COMPRA;;;
620;Marca_5;Producto_4840;48;1.12003004E7;1.12003004E7;ALTA;;;
2764;Marca_2;Producto_1400;5;1.12003004E7;1.12003004E7;ALTA;;;
2596;Marca_1;Producto_681;15;1.12003004E7;1.12003004E7;BAJA;;;
1695;Marca_3;Producto_3793;61;1.12003004E7;1.12003004E7;COMPRA;;;
3241;Marca_4;Producto_4360;25;1.12003004E7;1.12003004E7;ALTA;;;
1545;Marca_2;Producto_3056;8;1.12003004E7;1.12003004E7;VENTA;;;
1358;Marca_4;Producto_4082;24;1.12003004E7;1.12003004E7;BAJA;;;
2306;Marca_3;Producto_4715;2;1.12003004E7;1.12003004E7;ALTA;;;
3428;Marca_2;Producto_1335;81;1.12003004E7;1.12003004E7;ALTA;;;
2028;Marca_4;Producto_1580;1;1.12003004E7;1.12003004E7;ALTA;;;
2667;Marca_2;Producto_2214;1;1.12003004E7;1.12003004E7;COMPRA;;;
2731;Marca_2;Producto_1483;55;1.12003004E7;1.12003004E7;COMPRA;;;
1760;Marca_1;Producto_453;28;1.12003004E7;1.12003004E7;COMPRA;;;
1047;Marca_5;Producto_355;27;1.12003004E7;1.12003004E7;ALTA;;;
1768;Marca_2;Producto_4435;9;1.12003004E7;1.12003004E7;ALTA;;;
3474;Marca_4;Producto_3980;2;1.12003004E7;1.12003004E7;COMPRA;;;
1666;Marca_5;Producto_3242;1;1.12003004E7;1.12003004E7;COMPRA;;;
3409;Marca_4;Producto_3627;11;1.12003004E7;1.12003004E7;BAJA;;;
2930;Marca_4;Producto_2578;27;1.12003004E7;1.12003004E7;COMPRA;;;
3983;Marca_3;Producto_1522;9;1.12003004E7;1.12003004E7;VENTA;;;
1534;Marca_3;Producto_475;1;1.12003004E7;1.12003004E7;BAJA;;;
2901;Marca_5;Producto_4866;51;1.12003004E7;1.12003004E7;VENTA;;;
2559;Marca_4;Producto_4471;21;1.12003004E7;1.12003004E7;ALTA;;;
1402;Marca_5;Producto_3072;28;1.12003004E7;1.12003004E7;COMPRA;;;
2673;Marca_4;Producto_4897;36;1.12003004E7;1.12003004E7;BAJA;;;
2951;Marca_4;Producto_4381;28;1.12003004E7;1.12003004E7;BAJA;;;
3490;Marca_3;Producto_2294;2;1.12003004E7;1.12003004E7;VENTA;;;
1716;Marca_4;Producto_4147;16;1.12003004E7;1.12003004E7;ALTA;;;
3660;Marca_2;Producto_4618;21;1.12003004E7;1.12003004E7;ALTA;;;
261;Marca_3;Producto_1753;9;1.12003004E7;1.12003004E7;VENTA;;;
1422;Marca_5;Producto_259;85;1.12003004E7;1.12003004E7;ALTA;;;
2267;Marca_2;Producto_3189;15;1.12003004E7;1.12003004E7;VENTA;;;
1416;Marca_5;Producto_2013;65;1.12003004E7;1.12003004E7;ALTA;;;
663;Marca_1;Producto_2377;8;1.12003004E7;1.12003004E7;ALTA;;;
3670;Marca_5;Producto_3403;53;1.12003004E7;1.12003004E7;COMPRA;;;
645;Marca_4;Producto_2044;30;1.12003004E7;1.12003004E7;VENTA;;;
3296;Marca_2;Producto_2126;54;1.12003004E7;1.12003004E7;VENTA;;;
3271;Marca_2;Producto_233;56;1.12003004E7;1.12003004E7;ALTA;;;
2187;Marca_5;Producto_2134;48;1.12003004E7;1.12003004E7;ALTA;;;
3457;Marca_5;Producto_1292;20;1.12003004E7;1.12003004E7;COMPRA;;;
802;Marca_4;Producto_395;18;1.12003004E7;1.12003004E7;ALTA;;;
2093;Marca_2;Producto_4794;69;1.12003004E7;1.12003004E7;COMPRA;;;
2772;Marca_5;Producto_2485;17;1.12003004E7;1.12003004E7;COMPRA;;;
1839;Marca_4;Producto_878;2;1.12003004E7;1.12003004E7;ALTA;;;
3661;Marca_4;Producto_480;14;1.12003004E7;1.12003004E7;ALTA;;;
427;Marca_3;Producto_1011;23;1.12003004E7;1.12003004E7;BAJA;;;
1764;Marca_5;Producto_1303;29;1.12003004E7;1.12003004E7;BAJA;;;
1016;Marca_3;Producto_3757;1;1.12003004E7;1.12003004E7;VENTA;;;
296;Marca_3;Producto_1949;41;1.12003004E7;1.12003004E7;COMPRA;;;
621;Marca_2;Producto_699;7;1.12003004E7;1.12003004E7;ALTA;;;
3991;Marca_3;Producto_1245;52;1.12003004E7;1.12003004E7;VENTA;;;
1651;Marca_2;Producto_313;5;1.12003004E7;1.12003004E7;ALTA;;;
652;Marca_1;Producto_1437;2;1.12003004E7;1.12003004E7;BAJA;;;
3798;Marca_2;Producto_1355;65;1.12003004E7;1.12003004E7;ALTA;;;
2733;Marca_4;Producto_2388;60;1.12003004E7;1.12003004E7;COMPRA;;;
3677;Marca_4;Producto_1418;12;1.12003004E7;1.12003004E7;COMPRA;;;
1801;Marca_2;Producto_3400;97;1.12003004E7;1.12003004E7;ALTA;;;
2152;Marca_1;Producto_1086;13;1.12003004E7;1.12003004E7;VENTA;;;
3929;Marca_4;Producto_2837;5;1.12003004E7;1.12003004E7;BAJA;;;
2817;Marca_4;Producto_1348;18;1.12003004E7;1.12003004E7;ALTA;;;
1594;Marca_4;Producto_1183;32;1.12003004E7;1.12003004E7;ALTA;;;
1904;Marca_2;Producto_1551;5;1.12003004E7;1.12003004E7;ALTA;;;
2223;Marca_1;Producto_3225;16;1.12003004E7;1.12003004E7;COMPRA;;;
3204;Marca_2;Producto_4817;80;1.12003004E7;1.12003004E7;VENTA;;;
3668;Marca_5;Producto_4157;8;1.12003004E7;1.12003004E7;VENTA;;;
1363;Marca_1;Producto_3766;17;1.12003004E7;1.12003004E7;VENTA;;;
2846;Marca_2;Producto_2169;11;1.12003004E7;1.12003004E7;ALTA;;;
1346;Marca_2;Producto_4106;7;1.12003004E7;1.12003004E7;BAJA;;;
3903;Marca_3;Producto_1661;15;1.12003004E7;1.12003004E7;COMPRA;;;
